id	data_provider_id	data_resource_id	resource_access_point_id	institution_code	collection_code	catalogue_number	scientific_name	author	rank	kingdom	phylum	class	order_rank	family	genus	species	subspecies	latitude	longitude	lat_long_precision	max_altitude	min_altitude	altitude_precision	min_depth	max_depth	depth_precision	continent_ocean	country	state_province	county	collector_name	locality	year	month	day	basis_of_record	identifier_name	identification_date	unit_qualifier	created	modified	deleted
9248	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992633	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9249	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992634	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9250	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992635	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9251	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992636	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9252	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992637	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9253	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992638	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9254	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992639	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9255	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992640	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9256	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992641	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9257	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992642	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9258	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992643	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9259	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992644	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9260	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992645	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9261	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992646	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9262	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992647	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9263	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992648	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9264	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992649	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9265	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992650	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9266	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992651	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9267	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992652	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9268	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992653	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9269	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992654	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9270	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992655	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9271	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992656	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9272	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992657	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1978	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9273	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992658	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1948	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9274	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992659	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1948	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:46	2007-11-20 20:09:37	NULL
9275	21	1084	1332	BGBM	Algaterra Types	2173	Actinella amazoniana Kociolek	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Brasilien Braun 209 Igarapé do Tento Uferschlick a	NULL	NULL	NULL	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:27	NULL
9276	21	1084	1332	BGBM	Algaterra Types	2207	Actinella eunotioides Hust.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Braun	Brasilien Braun 58 Lago Jurucui Plankton 13.11.1947	1947	11	13	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:28	NULL
9277	21	1084	1332	BGBM	Algaterra Types	2212	Actinella eunotioides Hust.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Braun	Brasilien Braun 58 Lago Jurucui Plankton 13.11.1947	1947	11	13	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:28	NULL
9278	21	1084	1332	BGBM	Algaterra Types	2217	Actinella eunotioides Hust.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:28	NULL
9279	21	1084	1332	BGBM	Algaterra Types	2221	Actinella eunotioides Hust.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Braun	Brasilien Braun 58 Lago Jurucui Plankton 13.11.1947	1947	11	13	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:28	NULL
9280	21	1084	1332	BGBM	Algaterra Types	2399	Actinella gessneri Hust.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Brasilien Sioli 171 Rio Arapiuns Grund	NULL	NULL	NULL	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:28	NULL
9281	21	1084	1332	BGBM	Algaterra Types	2530	Actinella curvatula Kociolek	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Brasilien 209b Igarapé do Tento	NULL	NULL	NULL	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:28	NULL
9282	21	1084	1332	BGBM	Algaterra Types	3342	Achnanthidium jackii Rabenh.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	"Salem, Quellwasser"	NULL	NULL	NULL	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:27	NULL
9283	21	1084	1332	BGBM	Algaterra Types	4279	Actinella crawfordii Kociolek	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	"""Lago Jurocui, Brazil"""	NULL	NULL	NULL	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:28	NULL
9284	21	1084	1332	BGBM	Algaterra Types	4288	Actinella curvatula Kociolek	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	"""Igarape de Tento, Brazil"""	NULL	NULL	NULL	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:28	NULL
9285	21	1084	1332	BGBM	Algaterra Types	4289	Actinella gracile Kociolek	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	"""Lago Juruci, Brazil"""	NULL	NULL	NULL	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:28	NULL
9286	21	1084	1332	BGBM	Algaterra Types	4296	Actinella amazoniana Kociolek	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Braun	"""Igarape de Tento, Brazil"" Uferschlick. 22.11.[19]47, Braun"	1947	11	22	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:27	NULL
9287	21	1084	1332	BGBM	Algaterra Types	5617	Achnanthidium strictum E.Reichardt	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	"Schüsserlbrunn, Grazer Bergland, Steiermark, Österreich"	NULL	NULL	NULL	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:27	NULL
9288	21	1084	1332	BGBM	Algaterra Types	6396	Achnanthidium rosenstockii var. inareolatum Lange-Bert.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Gabriele Hofmann	"Tegernsee, Oberbayern, West-Ufer, epilithisch (leg. Dr. Gabriele Hofmann, 03 May 1990)"	1990	5	3	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:27	NULL
9289	21	1084	1332	BGBM	Algaterra Types	6397	Achnanthidium rosenstockii var. inareolatum Lange-Bert.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	"Hofmann, G."	"Tegernsee, Oberbayern, West-Ufer, epilithisch (leg. Dr. Gabriele Hofmann, 03 May 1990)"	1990	5	3	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:27	NULL
9290	21	1084	1332	BGBM	Algaterra Types	6401	Achnanthidium neomicrocephalum Lange-Bert. & F.Staab	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	"Staab, F."	"In profundo lacus ""Lustsee"" ubi fontes oligotrophici profluunt in Bavaria superior prope vicum Iffeldorf (leg. Frank Staab)"	NULL	NULL	NULL	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:28	NULL
9291	21	1084	1332	BGBM	Algaterra Types	4281	Actinella amazoniana Kociolek	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Braun	"""Igarape de Tento, Brazil"" Uferschlick. 22.11.[19]47, Braun"	1947	11	22	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:27	NULL
9292	21	1084	1332	BGBM	Algaterra Types	4287	Actinella curvatula Kociolek	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	"""Igarape de Tento, Brazil"""	NULL	NULL	NULL	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:28	NULL
9293	21	1084	1332	BGBM	Algaterra Types	4290	Actinella gracile Kociolek	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	"""Lago Juruci, Brazil"""	NULL	NULL	NULL	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:28	NULL
9294	21	1084	1332	BGBM	Algaterra Types	4295	Actinella crawfordii Kociolek	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	"""Lago Jurucui, Brazil"""	NULL	NULL	NULL	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:28	NULL
9295	21	1084	1332	BGBM	Algaterra Types	5616	Achnanthidium strictum E.Reichardt	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	"Schüsserlbrunn, Grazer Bergland, Steiermark, Österreich"	NULL	NULL	NULL	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:27	NULL
9296	21	1084	1332	BGBM	Algaterra Types	4564	Achnanthidium rivulare Potapova & Ponader	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	42.79333	-71.47056	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	"""Pennichuck Brook near  Nashua, Hillsborough County, New Hamshire, U.S.A, (42° 47'36''N, 71° 28'14''W), epilithon."""	NULL	NULL	NULL	Specimen	NULL	NULL	NULL	2007-03-09 15:58:47	2010-06-13 02:51:27	NULL
9297	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992660	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1945	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:54	2007-11-20 20:09:46	NULL
9298	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992661	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1938	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:54	2007-11-20 20:09:46	NULL
9299	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992662	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1938	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:54	2007-11-20 20:09:46	NULL
9300	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992663	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1938	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:54	2007-11-20 20:09:46	NULL
9301	24	1081	47	BfN/Vegetweb	"VegetWeb: zentrale Datenbank der Arbeitsgemeinschaft Vegetationsdatenbanken; Teil der Zentralstelle für Phytodiversität, Deutschland (ZePhyD)"	99992664	Acer pseudoplatanus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Acer	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Bay	NULL	NULL	NULL	NULL	1938	1	1	NULL	NULL	NULL	NULL	2007-03-09 15:58:54	2007-11-20 20:09:46	NULL
